CustomerKey,Purchase_Frequency,Average_Order_Value,Preferred_Products
38212,1,592.542923,"Proseware All-In-One Photo Printer M200 Green,A. Datum Compact Digital Camera M200 Silver,SV Hand Games for students E40 Black"
38613,3,8510.615424,"MGS Age of Empires 2008new M420,Contoso DVD 60 DVD Storage Binder L20 Red,WWI LCD17 E205 White,Fabrikam Microwave 0.8CuFt E0800 Grey,SV Hand Games men M30 Yellow,SV Car Video LCD9.2W X9280 Silver,WWI 2GB Pulse Smart pen M100 Blue,The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black,WWI Wireless Bluetooth Stereo Headphones M270 Black"
39246,1,2932.4556,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue,Fabrikam Coffee Maker Super-Auto 12C X125 White"
39268,1,531.65783,Contoso Genuine Leather Grip Belt E322 Silver
39314,1,630.4030439999999,"WWI 2GB Spy Video Recorder Pen M300 Blue,Contoso DVD 60 DVD Storage Binder L20 Red"
39582,2,7509.501499999999,"Contoso DVD Recorder L220 White,Contoso Screen 100in E010 White,WWI Desktop PC2.30 M2300 Brown"
39592,1,2699.0557260000005,"SV DVD 9-Inch Player Portable M300 Silver,Contoso Screen 113in M251 White"
39894,1,1259.517488,SV DVD 7-Inch Player Portable E200 Silver
39927,1,2865.49569,"WWI Wireless Bluetooth Stereo Headphones M270 Black,WWI Laptop15.4W M0156 White,NT Wireless Transmitter and Bluetooth Headphones M150 Green"
40363,1,7558.55955,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black,Adventure Works Desktop PC1.80 ED182 Silver,WWI 2GB Pulse Smart pen M100 Silver,The Phone Company Smart phones Expert M400 White"
40443,1,910.3536,WWI 1GB Digital Voice Recorder Pen E100 Red
40649,2,14502.7748,"Contoso Coffee Maker Super-Auto 12C X1250 Silver,WWI Desktop PC2.33 X2330 Black,WWI Desktop PC2.33 X2330 White"
40669,1,6149.2413,"The Phone Company PDA Handheld 3.5 inch M610 Silver,WWI Laptop16 M0160 Black"
41281,2,890.5486760000001,"Proseware All-In-One Photo Printer M200 Green,MGS Gears of War 2008 M450,Contoso Touch Screen Phones Capacitive M908 Black,Contoso 2G MP3 Player E200 Blue,SV DVD 48 DVD Storage Binder M50 Black"
41570,1,12639.843339,"Litware 20'' Box Fan E401 Yellow,Adventure Works Desktop PC2.33 XD233 White,Litware Microwave 2.2CuFt M125 Blue,The Phone Company Touch Screen Phones - LCD M12 Grey"
42177,1,3243.634947,"SV Hand Games men M30 Yellow,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,SV DVD 14-Inch Player Portable L100 Silver,Contoso Water Heater 4.3GPM M1250 Yellow"
42364,2,11956.71274,"Contoso Home Theater System 2.1 Channel M1230 Brown,Proseware High-Performance Business-Class Laser Fax X200 Green,SV DVD 15-Inch Player Portable L200 White,Contoso DVD 38 DVD Storage Binder E25 Red,SV DVD 7-Inch Player Portable E200 White,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,MGS Hand Games women M400 Yellow,NT Wireless Bluetooth Stereo Headphones E302 White,Litware Washer & Dryer 25.5in M350 Silver,SV DVD Recorder L240 Gold"
42408,1,2462.509215,"WWI Desktop PC1.80 E1801 Brown,NT Wireless Bluetooth Stereo Headphones E102 Blue"
42840,1,2139.483816,"The Phone Company PDA Phone 3.5 inches M320 Black,Adventure Works 15.6"" LCD TV M130W Brown"
42956,2,252.27226499999998,"Contoso Touch Stylus Pen E150 Red,Adventure Works Coffee Maker Auto 5C E090 Black"
43784,1,4308.592944,"The Phone Company PDA GPS Phone 3.7 inch M930 Black,WWI Desktop PC2.30 M2300 Black,WWI Wireless Transmitter and Bluetooth Headphones X250 Black"
43840,3,5181.165645000001,"Proseware Screen 100in M1609 Silver,Proseware Projector 1080p LCD86 Silver,SV DVD Player M120 White,MGS Age of Empires II: The Conquerors Expansion 2009 E178,MGS MechWarrior 4: Knight E121"
44493,2,1515.468065,"MGS Age of Mythology: The Titans Expansion M350,A. Datum Full Frame Digital Camera X300 Silver,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company PDA Phone Unlocked 3.5 inches M530 White"
44728,3,16868.168842,"A. Datum SLR Camera X142 Orange,Adventure Works 37"" 1080p LCD HDTV M150W Black,NT Wireless Bluetooth Stereo Headphones M402 Red,SV DVD 38 DVD Storage Binder E25 Silver,SV DVD Player M120 White,The Phone Company Touch Screen Phones - LCD M12 Black,WWI Wireless Bluetooth Stereo Headphones M270 White,Contoso 4G MP3 Player E400 Green"
45172,1,945.74109,"WWI Desktop PC2.30 M2300 Black,SV 160GB USB2.0 Portable Hard Disk M65 Black"
45250,1,6623.3825,Litware Refrigerator 19CuFt M760 Blue
45436,3,1459.866991,"Contoso Water Heater 1.5GPM E0800 Grey,Adventure Works Desktop PC1.80 ED180 White,Headphone Adapter for Contoso Phone E130 White,Contoso Bluetooth Active Headphones L15 White"
45781,1,9.353864,MGS Hand Games men M300 Silver
45814,1,3475.814007,"Contoso DVD Recorder L220 White,A. Datum SLR Camera M136 Silver,Adventure Works 32"" LCD HDTV M130 Brown"
46155,1,80.3148,Contoso Integrated Business Phone L08 White
46917,1,415.345972,"Contoso DVD Movies E100 Yellow,MGS Zoo Tycoon 2008 E142"
46996,1,39.245715000000004,Contoso DVD 38 DVD Storage Binder E25 Red
47518,1,3617.3806999999997,"WWI Desktop PC2.33 X2330 Black,SV Hand Games men M30 Red,The Phone Company Sharp Touch Screen Phones M910 Gold"
48383,1,790.8788159999999,"SV Hand Games women M40 Yellow,The Phone Company Smart phones 320 x 320 M86 Pink"
48466,3,9503.01664,"WWI Desktop PC2.30 M2300 Black,Proseware Duplex Scanner M200 White,Proseware CRT15 E10 Black,Headphone Adapter for Contoso Phone E130 Silver,Contoso In-Line Coupler E180 Silver,SV DVD Recorder L200 Black,WWI Stereo Bluetooth Headphones New Generation M370 Orange,WWI 2GB Spy Video Recorder Pen M300 Silver,Contoso DVD 48 DVD Storage Binder M50 Black,The Phone Company Touch Screen Phones Infrared M901 Black,MGS Hand Games for kids E300 Yellow,The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black,Proseware Photo Inkjet Printer M100 Grey,Litware 3-Speed Oscillating High-Performance Fan E201 Black"
48733,1,5196.329968,"MGS Gears of War 2008 M450,WWI 4GB Video Recording Pen X200 Black,Proseware Screen 80in E1010 White,SV Hand Games men M30 Silver,The Phone Company Pen Touch Screen Phones M320 Gold"
49400,2,3104.044838,"MGS Halo 2 for Windows Vista 2009 E130,Contoso Touch Stylus Pen E150 Red,SV 512MB Laptop memory E800 Black,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,Contoso Water Heater 1.5GPM E0800 Red"
49606,1,1586.2718,Litware Home Theater System 5.1 Channel M514 Brown
49776,2,8330.1744,"Contoso Water Heater 1.5GPM E0800 Grey,Contoso Water Heater 7.2GPM X1800 Silver,Adventure Works LCD17 E200 White,WWI 1GB Digital Voice Recorder Pen E100 Black,Fabrikam SLR Camera X147 Grey,Contoso Touch Screen Phones - CRT M11 Black"
49950,1,11717.418487,"The Phone Company PDA Palm 4.7 inch L850 Silver,Contoso DVD 12-Inch Player Portable M400 White,Proseware Projector 1080p DLP86 Silver"
50075,1,3028.3453400000003,"Contoso DVD External DVD Burner M200 Black,Contoso Water Heater 7.2GPM X1800 Silver,Proseware Chandelier M0615 Blue,Litware Refrigerator 3.2CuFt E160 Blue"
50681,1,840.7776,A. Datum SLR Camera M137 Grey
50741,1,32.199444,Contoso DVD 55DVD Storage Binder M56 Red
51172,2,1772.6176999999998,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue,The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black,Proseware High-Performance Business-Class Laser Fax X200 Green"
51314,2,13510.240455000001,"Contoso Water Heater 4.0GPM M1250 White,The Phone Company Smart phones Unlocked International M800 Gold,SV DVD 12-Inch Player Portable M400 White,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,Contoso DVD Player M100 Black,Contoso Finger Touch Screen Phones M30 Black,MGS Age of Mythology: Gold Edition 2009 E144,WWI 4GB Video Recording Pen X200 Black,Contoso DVD 9-Inch Player Portable M300 Silver,MGS Hand Games for 12-16 boys E600 Yellow"
51718,1,4837.455341,"SV DVD 12-Inch Player Portable M400 White,A. Datum SLR Camera M136 Silver"
52536,1,1061.5492800000002,"Contoso DVD 9-Inch Player Portable M300 White,The Phone Company Smart phones without camera E100 Gold"
52694,1,6429.071814,"Fabrikam Microwave 1.5CuFt X1100 Red,Contoso Microwave 0.9CuFt E0090 Black"
53318,1,2799.488958,"Contoso Water Heater 2.6GPM E0900 Silver,Contoso DVD Player M120 White"
53920,2,1008.0742620000001,"Contoso Water Heater 1.5GPM E0800 Silver,MGS Hand Games for Office worker L299 Black,SV DVD 55DVD Storage Binder M56 Red,Contoso DVD 48 DVD Storage Binder M50 Red,SV DVD Recorder L230 Grey"
54089,2,20445.371118000003,"MGS Age of Mythology: Gold Edition 2009 E144,Contoso Air conditioner 5200BTU E0100 Silver,The Phone Company Smart phones 4 GB of Memory M300 Pink,Contoso Coffee Maker Super-Auto 12C X1250 Black,A. Datum SLR Camera 35"" M358 Silver Grey"
54161,1,664.125,"Contoso Touch Screen Phones SAW/On-wall M806 Black,Proseware Ink Jet All in one M300 White"
54752,1,458.46400000000006,"Fabrikam Social Videographer 2/3"" 17mm E100 Orange"
54987,1,3454.230798,"The Phone Company Smart phones 8 GB of Memory M400 Gold,Contoso Touch Stylus Pen E150 White"
55039,2,6419.408184000001,"Contoso Water Heater 4.3GPM M1250 Green,Proseware LCD20 M200 White,SV DVD 7-Inch Player Portable E200 Silver,Contoso DVD 60 DVD Storage Binder L20 Red"
55066,1,6525.3471359999985,"WWI 2GB Pulse Smart pen M100 Blue,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,Litware Washer & Dryer 24in M260 Green,WWI Desktop PC1.60 E1600 Silver"
55084,1,4869.62984,"Adventure Works Desktop PC1.80 ED182 Silver,WWI Projector 1080p DLP86 Silver"
55411,2,2524.69412,"Contoso Lens Adapter M450 Grey,Proseware Screen 80in E1010 Black,WWI 2GB Spy Video Recorder Pen M300 Black,Contoso Original K1m Li-Ion Standard Battery E170 Silver,Contoso Touch Screen Phones  - LCD M12 Black"
55914,2,1142.801064,"WWI Stereo Bluetooth Headphones E1000 Black,Proseware Duplex Scanner M200 Black,Cigarette Lighter Adapter for Contoso Phones E110 White"
56791,1,1168.149178,"The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,Contoso DVD 7-Inch Player Portable E200 Silver"
56834,1,39.418736,NT Bluetooth Stereo Headphones E52 Yellow
56999,1,1176.532956,"Proseware High-Performance Business-Class Laser Fax X200 Grey,Contoso DVD 9-Inch Player Portable M300 Silver,Adventure Works 19"" Color Digital TV E35 Brown,Contoso Phone for MSN E200 Black"
57307,1,1428.4925899999998,"Contoso DVD External DVD Burner M200 Blue,Adventure Works Desktop PC1.60 ED160 Brown,Contoso Private Branch Exchange M88 Black"
57374,1,2616.3,The Phone Company Touch Screen Phones Infrared M901 Gold
58066,2,660.829662,"Fabrikam Refrigerator 1.7CuFt E1200 Silver,MGS Age of Mythology: The Titans Expansion M350,MGS Hand Games for 12-16 boys E600 Yellow,NT Wireless Bluetooth Stereo Headphones E102 Black"
58710,2,416.490876,"WWI Desktop PC1.60 E1600 Silver,NT Bluetooth Active Headphones E202 Red,NT Bluetooth Stereo Headphones E52 Black"
58919,1,3941.9463600000004,"WWI Stereo Bluetooth Headphones New Generation M370 Yellow,WWI Desktop PC2.33 X2330 Black"
59159,2,10099.886794,"Proseware Ink Jet Wireless All-In-One Printer M400 Grey,WWI Stereo Bluetooth Headphones E1000 Black,SV DVD 15-Inch Player Portable L200 Silver,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,Contoso 4GB Flash MP3 Player E401 Blue,Contoso Projector 480p M480 White,SV DVD 60 DVD Storage Binder L20 Red,Adventure Works Desktop PC1.80 ED180 Silver,A. Datum SLR Camera 35"" X358 Pink,WWI 2GB Spy Video Recorder Pen M300 Black,Contoso Multi-line phones M30 White"
59304,1,8148.757122,"Reusable Phone Screen Protector E120,Adventure Works Desktop PC2.33 XD233 Brown,MGS Hand Games for Office worker L299 Red"
59422,2,1969.998624,"Adventure Works Desktop PC3.0 MS300 Silver,WWI Wireless Bluetooth Stereo Headphones M170 Silver,MGS Rise of Nations: Gold Edition 2009 E143,The Phone Company Smart phones 6-LINE SCREEN M21 White,Contoso DVD External DVD Burner M200 Silver"
59529,1,3757.36356,"SV DVD 9-Inch Player Portable M300 White,Contoso Washer & Dryer 21in E210 Red,Adventure Works 20"" Analog CRT TV E45 White"
59842,1,3526.46463,"NT Wireless Bluetooth Stereo Headphones E302 White,Adventure Works Desktop PC1.80 ED180 Black"
59961,1,650.55987,"Contoso DVD 48 DVD Storage Binder M50 Red,Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange"
60150,1,1255.3050400000002,"MGS MechCommander 2 E123,The Phone Company Microsoft Windows Mobile M200 Gold,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White"
60407,1,1886.55676,"Fabrikam Laptop10.1 M0101 Silver,Contoso Touch Screen Phones  - LCD M12 Black,Contoso DVD 48 DVD Storage Binder M50 Black"
60411,2,3202.2557430000006,"Litware Microwave 1.6CuFt M125 Black,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,SV Hand Games men M30 Black,Contoso Phone Tough Skin Case E140 Silver,NT Wireless Bluetooth Stereo Headphones E102 Blue"
60454,1,2543.5332,"The Phone Company PDA Phone 3.7 inches M340 Black,WWI Projector 720p DLP56 White"
60722,1,4801.4372650000005,"NT Wireless Bluetooth Stereo Headphones E102 Silver,Adventure Works Laptop8.9 E0890 White,WWI 4GB Video Recording Pen X200 Red"
60892,1,2387.0476129999997,"Adventure Works 20"" CRT TV E15 White,Contoso DVD 7-Inch Player Portable E200 White"
61718,2,5996.187317999999,"SV DVD 15-Inch Player Portable L200 White,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,Adventure Works 19"" Color Digital TV E35 Brown,A. Datum Slim Digital Camera M180 Pink,WWI Stereo Bluetooth Headphones E1000 Blue,Contoso Telephoto Conversion Lens X400 Black,SV DVD Recorder L240 Gold,WWI Desktop PC3.0 M0300 Black,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver"
61773,3,2628.106468,"Contoso SLR Camera M144 Silver Grey,SV Hand Games for 12-16 boys E60 Yellow,MGS Zoo Tycoon 2: Zookeeper Collection 2008 E134,Contoso DVD Recorder L240 Gold,Contoso DVD 7-Inch Player Portable E200 Black"
61881,2,3787.4646920000005,"Fabrikam Microwave 2.2CuFt M1250 Blue,SV DVD Player M130 Grey,WWI 2GB Spy Video Recorder Pen M300 Blue,Litware Home Theater System 2.1 Channel E211 Silver,WWI Stereo Bluetooth Headphones E1000 Black,Contoso Bluetooth Active Headphones L15 White"
61947,2,3399.9450840000004,"Contoso Phone Tough Skin Case E140 Pink,Adventure Works Desktop PC2.30 MD230 Black,NT Wireless Bluetooth Stereo Headphones E302 Silver"
62017,1,654.391098,SV DVD 9-Inch Player Portable M300 Black
62076,1,1734.902168,"Adventure Works 15.6"" LCD TV M130W White"
62125,1,1123.67757,Contoso DVD 12-Inch Player Portable M400 White
62163,3,7518.705160000001,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange,The Phone Company Touch Screen Phones 26-2.2"" M200 Gold,Contoso Microwave 1.0CuFt E0110 Silver,Proseware Laptop16 M610 Black,WWI Desktop PC2.30 M2300 White"
62416,2,2817.330948,"Litware Microwave 1.6CuFt M125 Silver,Proseware Screen 125in X1609 Black"
62590,1,719.742,Proseware LCD19 E1000 Black
63342,1,13780.732000000002,"MGS Zoo Tycoon2: Marine Mania Expansion Pack 2008 E135,SV DVD 38 DVD Storage Binder E25 Silver,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,Contoso DVD 55DVD Storage Binder M56 Black"
63681,1,4102.732370000001,"Fabrikam Refrigerator 3.2CuFt E1600 Brown,MGS Flight Simulator 2002 M360,The Phone Company Smart phones without camera E100 White,Contoso Home Theater System 7.1 Channel M1700 Black"
64037,1,19.782138,SV DVD 58 DVD Storage Binder M55 Red
64511,2,15836.2446,"SV DVD Recorder L220 White,Proseware Laptop19 X910 Black,Proseware LCD15 E103 Black"
64764,2,10432.406405,"WWI Stereo Bluetooth Headphones New Generation M370 Orange,Adventure Works 20"" Analog CRT TV E45 Black,Adventure Works Desktop PC2.30 MD230 Silver,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black"
64842,1,10195.114097999998,"WWI Desktop PC2.33 X2330 Black,Contoso Centrex Phone System L10 White,The Phone Company Smart phones 160x160 M26 Pink"
65163,2,333.3246720000001,"MGS Combat Flight Simulator 3 E119,Contoso DVD External DVD Burner M200 Grey"
65180,1,16301.635280000002,"Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,Contoso Lens Adapter M450 White,MGS Age of Empires II: The Age of Kings E126"
65269,4,10918.159688999998,"Contoso DVD 15-Inch Player Portable L200 Silver,Contoso Lens Cap Keeper E314 Pink,NT Wireless Transmitter and Bluetooth Headphones M150 Blue,Adventure Works Desktop PC1.80 ED180 Silver,Contoso Private Automatic Branch Exchange M65 Black,Adventure Works 15.6"" LCD TV M130W Brown,WWI 1GB Pulse Smart pen E50 Silver,WWI Desktop PC1.60 E1600 Black,SV Hand Games for kids E30 Silver,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White,SV DVD 14-Inch Player Portable L100 Silver,SV Hand Games men M30 Red,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,Contoso Phone with 13-Number Memory (210) M301 Black,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Contoso Private Automatic Branch Exchange M65 White"
65283,2,6177.43812,"Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,Fabrikam Trendsetter 1'' 25mm X400 White,SV 22xDVD M600 Black,Proseware Mobile Receipt and Document Scanner M200 Grey,The Phone Company Smart phones without camera E100 Black,MGS Flight Simulator 2009 E179,WWI 2GB Pulse Smart pen M100 White,NT Wireless Bluetooth Stereo Headphones E102 White"
65372,3,8210.540547,"NT Wireless Bluetooth Stereo Headphones E102 White,WWI 2GB Spy Video Recorder Pen M300 Purple,MGS Hand Games women M400 Silver,Contoso Touch Screen Phones - CRT M11 Black,Proseware Laptop12 M210 Black,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,Adventure Works Desktop PC3.0 MS300 Black,The Phone Company Touch Screen Phones Infrared M901 Black"
65507,1,562.235212,"SV DVD 7-Inch Player Portable E200 Black,Adventure Works Desktop PC1.60 ED160 White"
66352,1,1302.5611000000001,Litware Refrigerator 19CuFt M760 White
67066,2,12917.596943999999,"A. Datum SLR Camera 35"" M358 Grey,Adventure Works Desktop PC1.80 ED182 Silver,Proseware LCD24W X300 Black,The Phone Company Pen Touch Screen Phones M320 Gold,Contoso DVD Player M120 White,MGS Combat Flight Simulator 2009 E177"
67157,2,15325.789152000001,"Contoso Water Heater 1.5GPM E0800 Grey,WWI 2GB Spy Video Recorder Pen M300 Silver,WWI Wireless Bluetooth Stereo Headphones M270 Black,Adventure Works Laptop16 M1600 Black,Adventure Works 37"" 1080p LCD HDTV M150W Silver,A. Datum Compact Digital Camera M200 Silver,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,Adventure Works Desktop PC2.33 XD233 White,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,Contoso SLR Camera X145 Pink"
67217,2,6263.316293000001,"Contoso Touch Stylus Pen E150 Black,Proseware Screen 125in X1609 Silver,WWI Desktop PC2.33 X2330 Black,A. Datum All in One Digital Camera M200 Orange,Contoso Hybrid system M60 Grey,Contoso Screen 100in E010 Silver"
67369,1,4022.2743,"A. Datum Bridge Digital Camera M300 Grey,Fabrikam Laptop12 M2002 Red,SV 80GB USB2.0 Portable Hard Disk E500 Blue,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver"
67455,1,7333.5288,"Contoso Screen 125in M250 Silver,Adventure Works Desktop PC1.80 ED180 White,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold"
